,room_type,city,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,latitude,longitude,location
1170,Entire home/apt,Boston,Back Bay,0,0.0,5,2.0,185.0,42.346709999999995,-71.07770699999999,0101000020E6100000E6EAC726F9C451C01C9947FE602C4540
1171,Entire home/apt,Boston,Chinatown,0,0.0,5,2.0,189.0,42.351321999999996,-71.062692,0101000020E6100000226E4E2503C451C0C32E8A1EF82C4540
1172,Entire home/apt,Boston,South End,3,4.5,2,1.0,200.0,42.337901,-71.076238,0101000020E6100000992D5915E1C451C092240857402B4540
1173,Entire home/apt,Boston,Back Bay,1,0.0,1,1.0,200.0,42.350564,-71.085669,0101000020E6100000FC51D4997BC551C0D593F947DF2C4540
1174,Entire home/apt,Boston,South End,8,5.0,2,2.0,200.0,42.336940999999996,-71.075513,0101000020E6100000105B7A34D5C451C03DD7F7E1202B4540
1175,Entire home/apt,Boston,South End,0,0.0,2,1.0,200.0,42.342977000000005,-71.07784699999999,0101000020E6100000DFC5FB71FBC451C0DD239BABE62B4540
1176,Entire home/apt,Boston,North End,6,4.5,4,2.0,200.0,42.366384000000004,-71.05704200000001,0101000020E6100000E61F7D93A6C351C08AE3C0ABE52E4540
1177,Entire home/apt,Boston,Back Bay,0,0.0,5,2.0,200.0,42.352945,-71.080774,0101000020E61000007F17B6662BC551C0B324404D2D2D4540
1178,Entire home/apt,Boston,South End,6,5.0,4,1.0,185.0,42.345009000000005,-71.077752,0101000020E6100000B64C86E3F9C451C0AFE94141292C4540
1179,Entire home/apt,Boston,South Boston Waterfront,0,0.0,6,2.0,185.0,42.349321,-71.04202099999999,0101000020E6100000B22FD978B0C251C02C67EF8CB62C4540
1180,Entire home/apt,Boston,South End,55,4.5,6,2.0,191.0,42.337264000000005,-71.076327,0101000020E61000005133A48AE2C451C01F0F7D772B2B4540
1181,Entire home/apt,Boston,South Boston Waterfront,9,4.5,6,2.0,185.0,42.348504,-71.03789,0101000020E61000001CB62DCA6CC251C0394371C79B2C4540
1182,Entire home/apt,Boston,South End,114,5.0,3,1.0,197.0,42.343792,-71.072859,0101000020E6100000088ECBB8A9C451C02F505260012C4540
1183,Entire home/apt,Boston,Back Bay,35,5.0,3,1.0,199.0,42.348533,-71.085486,0101000020E61000000491459A78C551C0D449B6BA9C2C4540
1184,Entire home/apt,Boston,North End,11,5.0,4,1.0,195.0,42.364942,-71.056391,0101000020E61000007B32FFE89BC351C0EA77616BB62E4540
1185,Entire home/apt,Boston,South End,4,5.0,3,0.0,200.0,42.340331,-71.080414,0101000020E6100000FF08C38025C551C0516859F78F2B4540
1186,Entire home/apt,Boston,Beacon Hill,78,5.0,2,0.0,200.0,42.360332,-71.067921,0101000020E61000008B6D52D158C451C0E4D9E55B1F2E4540
1187,Entire home/apt,Boston,North End,34,4.5,8,3.0,199.0,42.366756,-71.056878,0101000020E610000029779FE3A3C351C04FCE50DCF12E4540
1188,Entire home/apt,Boston,Downtown,158,5.0,4,2.0,190.0,42.357152,-71.059537,0101000020E6100000BAF94674CFC351C0BAD91F28B72D4540
1189,Entire home/apt,Boston,Back Bay,4,5.0,4,1.0,185.0,42.354865999999994,-71.075184,0101000020E6100000AD4B8DD0CFC451C02E3BC43F6C2D4540
1190,Entire home/apt,Boston,Back Bay,7,5.0,2,1.0,200.0,42.349486,-71.077849,0101000020E6100000AF415F7AFBC451C076340EF5BB2C4540
1191,Entire home/apt,Boston,South Boston Waterfront,0,0.0,4,2.0,200.0,42.347424,-71.039208,0101000020E6100000766F456282C251C039ECBE63782C4540
1192,Entire home/apt,Boston,Back Bay,4,4.5,2,1.0,189.0,42.350541,-71.082512,0101000020E6100000C36169E047C551C01D740987DE2C4540
1193,Entire home/apt,Boston,Charlestown,0,0.0,1,1.0,200.0,42.380289000000005,-71.069209,0101000020E6100000B0E595EB6DC451C0A703594FAD304540
1194,Entire home/apt,Boston,South Boston Waterfront,9,5.0,6,2.0,185.0,42.348882,-71.039535,0101000020E61000000803CFBD87C251C0E014562AA82C4540
1195,Entire home/apt,Boston,Fenway,2,0.0,5,2.0,189.0,42.344756,-71.10062099999999,0101000020E61000009D12109370C651C0C58CF0F6202C4540
1196,Entire home/apt,Boston,Fenway,0,0.0,5,2.0,184.0,42.344442,-71.10191,0101000020E6100000AA4885B185C651C036AFEAAC162C4540
1197,Entire home/apt,Boston,Downtown,1,0.0,2,1.0,189.0,42.364554999999996,-71.063698,0101000020E610000085B4C6A013C451C0F14BFDBCA92E4540
1198,Entire home/apt,Boston,Back Bay,12,4.5,2,0.0,200.0,42.355024,-71.075234,0101000020E6100000066344A2D0C451C0C6A52A6D712D4540
1199,Entire home/apt,Boston,Beacon Hill,7,5.0,4,1.0,200.0,42.357816,-71.066659,0101000020E6100000FB3E1C2444C451C026FE28EACC2D4540
1200,Entire home/apt,Boston,Back Bay,1,0.0,2,1.0,199.0,42.348957,-71.079275,0101000020E6100000FC1873D712C551C0EA5A7B9FAA2C4540
1201,Entire home/apt,Boston,Back Bay,0,0.0,4,1.0,200.0,42.350051,-71.081244,0101000020E6100000C2BF081A33C551C04F779E78CE2C4540
1202,Entire home/apt,Boston,Allston,1,0.0,4,2.0,195.0,42.358773,-71.13183199999999,0101000020E61000003E247CEF6FC851C00AD80E46EC2D4540
1203,Entire home/apt,Boston,Allston,16,5.0,3,1.0,189.0,42.359355,-71.129354,0101000020E6100000D6E6FF5547C851C0B9533A58FF2D4540
1204,Entire home/apt,Boston,Back Bay,0,0.0,2,1.0,199.0,42.346624,-71.079216,0101000020E61000007A54FCDF11C551C01D01DC2C5E2C4540
1205,Entire home/apt,Boston,Back Bay,34,4.5,6,3.0,200.0,42.350618,-71.082791,0101000020E6100000CD599F724CC551C0C8B1F50CE12C4540
1206,Entire home/apt,Boston,Back Bay,6,4.5,5,2.0,184.0,42.346517999999996,-71.077726,0101000020E610000021037976F9C451C0D8BCAAB35A2C4540
1207,Entire home/apt,Boston,Fenway,1,0.0,3,1.0,199.0,42.344775,-71.087313,0101000020E610000000E1438996C551C03CBD5296212C4540
1208,Entire home/apt,Boston,Downtown,11,4.5,3,0.0,189.0,42.352394,-71.065112,0101000020E6100000F0A485CB2AC451C03FA7203F1B2D4540
1209,Entire home/apt,Boston,Fenway,94,4.0,4,1.0,199.0,42.347153000000006,-71.09299,0101000020E6100000B936548CF3C551C0A9DA6E826F2C4540
1210,Entire home/apt,Boston,South Boston,26,5.0,9,3.0,199.0,42.336040999999994,-71.053933,0101000020E610000036CB65A373C351C0BD8E3864032B4540
1211,Entire home/apt,Boston,Jamaica Plain,13,5.0,4,2.0,200.0,42.321732,-71.11187,0101000020E6100000D3D9C9E028C751C0D009A1832E294540
1212,Entire home/apt,Boston,Allston,1,0.0,3,2.0,200.0,42.347746,-71.138702,0101000020E6100000F2785A7EE0C851C04CA8E0F0822C4540
1213,Entire home/apt,Boston,Allston,3,4.5,4,2.0,189.0,42.349191,-71.129446,0101000020E61000004626E0D748C851C05D876A4AB22C4540
1214,Entire home/apt,Boston,Fenway,0,0.0,5,2.0,189.0,42.34496,-71.101833,0101000020E6100000D4298F6E84C651C0CE3637A6272C4540
1215,Entire home/apt,Boston,Fenway,2,0.0,5,2.0,182.0,42.345352,-71.10203,0101000020E61000007F4DD6A887C651C0D9CD8C7E342C4540
1216,Entire home/apt,Boston,Jamaica Plain,0,0.0,6,2.0,200.0,42.305684,-71.112465,0101000020E6100000753C66A032C751C08A743FA720274540
1217,Entire home/apt,Boston,Back Bay,31,5.0,2,0.0,189.0,42.35386,-71.075294,0101000020E610000071E5EC9DD1C451C068AED3484B2D4540
1218,Entire home/apt,Boston,Fenway,0,0.0,2,1.0,200.0,42.344082,-71.098804,0101000020E6100000B22D03CE52C651C0369204E10A2C4540
1219,Entire home/apt,Boston,Back Bay,5,4.5,4,1.0,200.0,42.354181,-71.075055,0101000020E6100000AF997CB3CDC451C0AAEE91CD552D4540
1220,Entire home/apt,Boston,Beacon Hill,7,4.0,2,1.0,185.0,42.356823,-71.07024399999999,0101000020E610000060AFB0E07EC451C0F5BA4560AC2D4540
1221,Entire home/apt,Boston,North End,4,4.5,3,1.0,200.0,42.362629,-71.053733,0101000020E6100000D26D895C70C351C064CA87A06A2E4540
1222,Entire home/apt,Boston,Charlestown,0,0.0,4,2.0,190.0,42.376446,-71.065077,0101000020E610000032AEB8382AC451C0E25AED612F304540
1223,Entire home/apt,Boston,South Boston,1,0.0,6,2.0,200.0,42.332405,-71.051154,0101000020E6100000D0436D1B46C351C071033E3F8C2A4540
1224,Entire home/apt,Boston,South End,9,4.5,2,0.0,195.0,42.345113,-71.072254,0101000020E610000055C03DCF9FC451C05436ACA92C2C4540
1225,Entire home/apt,Boston,Chinatown,0,0.0,6,2.0,185.0,42.351478,-71.059602,0101000020E6100000AD31E884D0C351C0BAA1293BFD2C4540
1226,Entire home/apt,Boston,South End,3,4.5,4,2.0,185.0,42.338335,-71.07090500000001,0101000020E6100000DD0720B589C451C0CC0BB08F4E2B4540
1227,Entire home/apt,Boston,East Boston,6,5.0,6,2.0,200.0,42.379286,-71.038712,0101000020E61000009E7DE5417AC251C053EA92718C304540
1228,Entire home/apt,Boston,Chinatown,0,0.0,3,1.0,199.0,42.350546,-71.060603,0101000020E610000087C267EBE0C351C02FDFFAB0DE2C4540
1229,Entire home/apt,Boston,Back Bay,11,5.0,2,2.0,190.0,42.349515999999994,-71.071012,0101000020E6100000E867EA758BC451C0E1B6B6F0BC2C4540
1230,Entire home/apt,Boston,Charlestown,1,0.0,4,3.0,200.0,42.376033,-71.065919,0101000020E6100000D74B530438C451C0BF9B6ED921304540
1231,Entire home/apt,Boston,Beacon Hill,6,5.0,4,2.0,199.0,42.358119,-71.070729,0101000020E61000003E78EDD286C451C0C289E8D7D62D4540
1232,Entire home/apt,Boston,South Boston Waterfront,0,0.0,6,2.0,185.0,42.349671,-71.040938,0101000020E610000079CA6ABA9EC251C008AEF204C22C4540
1233,Entire home/apt,Boston,Beacon Hill,0,0.0,2,1.0,200.0,42.360034999999996,-71.070595,0101000020E6100000B610E4A084C451C02B357BA0152E4540
1234,Entire home/apt,Boston,North End,12,5.0,3,0.0,200.0,42.366409999999995,-71.05534200000001,0101000020E610000018062CB98AC351C0B476DB85E62E4540
1235,Entire home/apt,Boston,Beacon Hill,1,0.0,2,1.0,197.0,42.359891999999995,-71.067072,0101000020E61000008C9E5BE84AC451C0C80BE9F0102E4540
1236,Entire home/apt,Boston,East Boston,0,0.0,9,3.0,275.0,42.380251,-71.03973,0101000020E6100000E3AAB2EF8AC251C0BAA29410AC304540
1237,Entire home/apt,Boston,South Boston,4,5.0,14,4.0,250.0,42.332049,-71.03295899999999,0101000020E6100000F8C610001CC251C0B2D5E594802A4540
1238,Entire home/apt,Boston,Dorchester,1,0.0,16,6.0,275.0,42.314772,-71.05693199999999,0101000020E610000023861DC6A4C351C027D9EA724A284540
1239,Entire home/apt,Boston,Jamaica Plain,71,4.5,8,3.0,275.0,42.31886,-71.114515,0101000020E6100000B1F9B83654C751C054008C67D0284540
1240,Entire home/apt,Boston,Fenway,11,5.0,2,1.0,300.0,42.346785,-71.089511,0101000020E61000007768588CBAC551C026DF6C73632C4540
1241,Entire home/apt,Boston,East Boston,0,0.0,7,3.0,225.0,42.365952,-71.031802,0101000020E6100000A27C410B09C251C0F1F3DF83D72E4540
1242,Entire home/apt,Boston,Fenway,3,3.5,4,2.0,250.0,42.341988,-71.096877,0101000020E610000004AF963B33C651C0EECF4543C62B4540
1243,Entire home/apt,Boston,South Boston,0,0.0,6,3.0,239.0,42.334872999999995,-71.055112,0101000020E61000007F677BF486C351C01EA8531EDD2A4540
1244,Entire home/apt,Boston,East Boston,1,0.0,10,3.0,249.0,42.388906,-71.00874,0101000020E6100000B18A37328FC051C0ED9BFBABC7314540
1245,Entire home/apt,Boston,Beacon Hill,17,5.0,4,2.0,285.0,42.360238,-71.06903299999999,0101000020E6100000115663096BC451C063635E471C2E4540
1246,Entire home/apt,Boston,South End,94,4.5,3,1.0,249.0,42.346940999999994,-71.075141,0101000020E6100000AE65321CCFC451C01E520C90682C4540
1247,Entire home/apt,Boston,Mission Hill,11,4.5,6,1.0,250.0,42.333042999999996,-71.10226,0101000020E610000018EC866D8BC651C0B4942C27A12A4540
1248,Entire home/apt,Boston,Brighton,41,5.0,12,4.0,214.0,42.347714,-71.155397,0101000020E610000060394206F2C951C0412E71E4812C4540
1249,Entire home/apt,Boston,Fenway,3,5.0,3,2.0,240.0,42.350283000000005,-71.094239,0101000020E61000007FC0030308C651C021ACC612D62C4540
1250,Entire home/apt,Boston,Downtown,2,0.0,4,1.0,280.0,42.363759,-71.061116,0101000020E6100000CA501553E9C351C01650A8A78F2E4540
1251,Entire home/apt,Boston,South End,44,4.5,6,2.0,220.0,42.33746,-71.074624,0101000020E6100000CADFBDA3C6C451C0A5DAA7E3312B4540
1252,Entire home/apt,Boston,Chinatown,19,5.0,4,1.0,249.0,42.347099,-71.062698,0101000020E610000093E1783E03C451C0B6BC72BD6D2C4540
1253,Entire home/apt,Boston,Charlestown,50,5.0,6,2.0,234.0,42.377558,-71.051338,0101000020E6100000B1C22D1F49C351C0ED2B0FD253304540
1254,Entire home/apt,Boston,Jamaica Plain,16,4.5,5,2.0,240.0,42.303545,-71.105892,0101000020E61000001D3A3DEFC6C651C0A2EE0390DA264540
1255,Entire home/apt,Boston,Jamaica Plain,0,0.0,2,1.0,230.0,42.310947999999996,-71.103521,0101000020E6100000C05C8B16A0C651C0D960E124CD274540
1256,Entire home/apt,Boston,South Boston Waterfront,49,5.0,5,2.0,209.0,42.349618,-71.049448,0101000020E610000091B6F1272AC351C0E50B5A48C02C4540
1257,Entire home/apt,Boston,South Boston,0,0.0,4,2.0,260.0,42.33097,-71.036179,0101000020E61000005473B9C150C251C083FA96395D2A4540
1258,Entire home/apt,Boston,Mission Hill,1,0.0,3,1.0,299.0,42.335159000000004,-71.100325,0101000020E6100000287E8CB96BC651C0E3FA777DE62A4540
1259,Entire home/apt,Boston,Beacon Hill,1,0.0,4,2.0,295.0,42.360015000000004,-71.064574,0101000020E6100000008BFCFA21C451C0E388B5F8142E4540
1260,Entire home/apt,Boston,South End,16,5.0,2,1.0,295.0,42.346647,-71.073993,0101000020E610000082C8224DBCC451C0D520CCED5E2C4540
1261,Entire home/apt,Boston,South End,91,4.5,6,2.0,300.0,42.34435,-71.06362,0101000020E6100000C7D79E5912C451C055302AA9132C4540
1262,Entire home/apt,Boston,South End,18,4.0,4,2.0,269.0,42.344731,-71.070908,0101000020E61000009641B5C189C451C06D753925202C4540
1263,Entire home/apt,Boston,Downtown,85,4.5,4,2.0,245.0,42.356346,-71.061379,0101000020E6100000516A2FA2EDC351C0BC07E8BE9C2D4540
1264,Entire home/apt,Boston,South Boston,3,4.5,8,2.0,298.0,42.329033,-71.053759,0101000020E610000067B796C970C351C00327DBC01D2A4540
1265,Entire home/apt,Boston,Roxbury,7,4.5,6,3.0,229.0,42.335293,-71.086861,0101000020E6100000109370218FC551C0F3C98AE1EA2A4540
1266,Entire home/apt,Boston,Bay Village,19,5.0,3,2.0,225.0,42.349221,-71.066914,0101000020E61000004069A85148C451C0C8091346B32C4540
1267,Entire home/apt,Boston,Beacon Hill,24,4.5,2,0.0,210.0,42.360709,-71.06421800000001,0101000020E61000002174D0251CC451C0BA2F67B62B2E4540
1268,Entire home/apt,Boston,South Boston,19,5.0,14,4.0,275.0,42.331496,-71.056229,0101000020E61000008E05854199C351C09E60FF756E2A4540
1269,Entire home/apt,Boston,South Boston,6,5.0,2,1.0,299.0,42.336870000000005,-71.048436,0101000020E6100000BDFC4E9319C351C07380608E1E2B4540
1270,Entire home/apt,Boston,Downtown,145,5.0,4,1.0,203.0,42.357307,-71.061786,0101000020E61000007156444DF4C351C0E1D05B3CBC2D4540
1271,Entire home/apt,Boston,Jamaica Plain,0,0.0,6,3.0,230.0,42.290269,-71.114091,0101000020E6100000267156444DC751C07505DB8827254540
1272,Entire home/apt,Boston,Back Bay,15,4.5,4,1.0,206.0,42.348,-71.085522,0101000020E6100000AA45443179C551C0068195438B2C4540
1273,Entire home/apt,Boston,Beacon Hill,5,5.0,4,2.0,290.0,42.358346000000004,-71.066928,0101000020E6100000F3CB608C48C451C082531F48DE2D4540
1274,Entire home/apt,Boston,Mission Hill,1,0.0,4,2.0,259.0,42.33105,-71.098778,0101000020E61000001DE4F56052C651C09FABADD85F2A4540
1275,Entire home/apt,Boston,Back Bay,2,0.0,4,1.0,250.0,42.352528,-71.08545600000001,0101000020E6100000CE4F711C78C551C04F7633A31F2D4540
1276,Entire home/apt,Boston,North End,3,5.0,4,1.0,248.0,42.365372,-71.056787,0101000020E6100000A1F5F065A2C351C0E36F7B82C42E4540
1277,Entire home/apt,Boston,Downtown,13,5.0,2,1.0,215.0,42.363146,-71.06349399999999,0101000020E6100000815F234910C451C02CD670917B2E4540
1278,Entire home/apt,Boston,Chinatown,8,5.0,4,1.0,249.0,42.348743,-71.060868,0101000020E6100000DE57E542E5C351C0BEDA519CA32C4540
1279,Entire home/apt,Boston,Downtown,0,0.0,6,3.0,269.0,42.357178999999995,-71.061102,0101000020E610000018EE5C18E9C351C0B4E89D0AB82D4540
1280,Entire home/apt,Boston,Jamaica Plain,9,4.5,4,2.0,299.0,42.326463000000004,-71.112859,0101000020E6100000CB83F41439C751C0512D228AC9294540
1281,Entire home/apt,Boston,South End,0,0.0,3,0.0,230.0,42.345221,-71.063091,0101000020E6100000016BD5AE09C451C03B72A433302C4540
1282,Entire home/apt,Boston,Downtown,83,5.0,6,2.0,250.0,42.358756,-71.05479,0101000020E61000007689EAAD81C351C0349F73B7EB2D4540
1283,Entire home/apt,Boston,Beacon Hill,113,5.0,3,1.0,248.0,42.357799,-71.063035,0101000020E610000037E0F3C308C451C050C58D5BCC2D4540
1284,Entire home/apt,Boston,East Boston,56,5.0,8,2.0,250.0,42.379114,-71.03406,0101000020E61000008386FE092EC251C056BABBCE86304540
1285,Entire home/apt,Boston,Jamaica Plain,12,5.0,2,1.0,250.0,42.308142,-71.117937,0101000020E6100000417FA1478CC751C01343723271274540
1286,Entire home/apt,Boston,Back Bay,119,5.0,7,3.0,225.0,42.347617,-71.08495,0101000020E6100000E5F21FD26FC551C04E44BFB67E2C4540
1287,Entire home/apt,Boston,South End,90,5.0,3,2.0,265.0,42.337137,-71.076725,0101000020E61000004772F90FE9C451C0C2A2224E272B4540
1288,Entire home/apt,Boston,Back Bay,110,5.0,5,2.0,250.0,42.349237,-71.08452700000001,0101000020E61000004128EFE368C551C0CEC64ACCB32C4540
1289,Entire home/apt,Boston,Back Bay,47,4.5,4,2.0,299.0,42.347351,-71.07924200000001,0101000020E61000000E9E094D12C551C0D09D60FF752C4540
1290,Entire home/apt,Boston,Back Bay,23,4.5,2,1.0,275.0,42.353525,-71.079608,0101000020E6100000FF1F274C18C551C0C1A8A44E402D4540
1291,Entire home/apt,Boston,Back Bay,25,4.5,2,1.0,229.0,42.355102,-71.07316800000001,0101000020E610000047C7D5C8AEC451C0425F7AFB732D4540
1292,Entire home/apt,Boston,Allston,30,5.0,8,2.0,289.0,42.354037,-71.131065,0101000020E61000009E29745E63C851C077499C15512D4540
1293,Entire home/apt,Boston,Brighton,3,5.0,8,3.0,280.0,42.337528000000006,-71.15943299999999,0101000020E6100000CE39782634CA51C0FDBD141E342B4540
1294,Entire home/apt,Boston,South End,27,4.5,2,1.0,229.0,42.344073,-71.07785200000001,0101000020E6100000677BF486FBC451C0E33785950A2C4540
1295,Entire home/apt,Boston,Back Bay,43,5.0,9,2.0,299.0,42.348308,-71.082259,0101000020E61000004EB340BB43C551C0B477465B952C4540
1296,Entire home/apt,Boston,Back Bay,17,5.0,5,1.0,252.0,42.345946999999995,-71.080665,0101000020E6100000A33B889D29C551C01D93C5FD472C4540
1297,Entire home/apt,Boston,Back Bay,46,4.5,4,1.0,280.0,42.345069,-71.086007,0101000020E6100000880E812381C551C085EE92382B2C4540
1298,Entire home/apt,Boston,Beacon Hill,46,4.0,4,1.0,239.0,42.360924,-71.069518,0101000020E6100000EF1EA0FB72C451C0B62BF4C1322E4540
1299,Entire home/apt,Boston,Bay Village,45,4.5,4,2.0,249.0,42.350466,-71.067093,0101000020E6100000983270404BC451C0122EE411DC2C4540
1300,Entire home/apt,Boston,Downtown,35,5.0,4,1.0,249.0,42.35839,-71.06209799999999,0101000020E610000069C9E369F9C351C0529B38B9DF2D4540
1301,Entire home/apt,Boston,South End,91,5.0,4,1.0,239.0,42.345555,-71.061575,0101000020E610000014D044D8F0C351C011FC6F253B2C4540
1302,Entire home/apt,Boston,Beacon Hill,0,0.0,4,1.0,201.0,42.357908,-71.072067,0101000020E6100000BC07E8BE9CC451C0077DE9EDCF2D4540
1303,Entire home/apt,Boston,South Boston,7,5.0,8,2.0,216.0,42.337773,-71.04745,0101000020E61000007E8CB96B09C351C0643C4A253C2B4540
1304,Entire home/apt,Boston,Back Bay,35,5.0,2,1.0,250.0,42.351321999999996,-71.08259100000001,0101000020E610000069FCC22B49C551C0C32E8A1EF82C4540
1305,Entire home/apt,Boston,Back Bay,12,5.0,3,1.0,300.0,42.350666,-71.079153,0101000020E61000005798BED710C551C0D9E89C9FE22C4540
1306,Entire home/apt,Boston,Dorchester,15,5.0,13,3.0,234.0,42.309337,-71.06341,0101000020E6100000520FD1E80EC451C0AC38D55A98274540
1307,Entire home/apt,Boston,Fenway,16,5.0,4,1.0,201.0,42.350929,-71.099193,0101000020E61000007FBF982D59C651C0E71BD13DEB2C4540
1308,Entire home/apt,Boston,Downtown,0,0.0,8,4.0,259.0,42.356821000000004,-71.060408,0101000020E6100000AC1A84B9DDC351C054C37E4FAC2D4540
1309,Entire home/apt,Boston,Jamaica Plain,6,5.0,6,2.0,275.0,42.316423,-71.105027,0101000020E61000009C8C2AC3B8C651C0E259828C80284540
1310,Entire home/apt,Boston,Back Bay,127,5.0,4,1.0,239.0,42.354721999999995,-71.07524599999999,0101000020E6100000E94999D4D0C451C0FB95CE87672D4540
1311,Entire home/apt,Boston,Chinatown,9,4.5,4,2.0,259.0,42.351244,-71.061978,0101000020E610000093C49272F7C351C047753A90F52C4540
1312,Entire home/apt,Boston,Back Bay,240,4.5,4,1.0,235.0,42.35143,-71.074388,0101000020E6100000C0CDE2C5C2C451C0A96A82A8FB2C4540
1313,Entire home/apt,Boston,Beacon Hill,107,5.0,5,2.0,275.0,42.361107000000004,-71.070293,0101000020E6100000D10836AE7FC451C0A7AD11C1382E4540
1314,Entire home/apt,Boston,Downtown,9,4.5,2,0.0,259.0,42.356454,-71.061031,0101000020E6100000B34291EEE7C351C0A243E048A02D4540
1315,Entire home/apt,Boston,Roxbury,31,4.5,6,3.0,269.0,42.32405,-71.090687,0101000020E610000008CBD8D0CDC551C068226C787A294540
1316,Entire home/apt,Boston,Downtown,39,4.5,4,1.0,250.0,42.359291,-71.060863,0101000020E610000055A2EC2DE5C351C0A25F5B3FFD2D4540
1317,Entire home/apt,Boston,Roxbury,162,4.5,6,2.0,225.0,42.329646999999994,-71.095027,0101000020E61000002B4F20EC14C651C0BD1C76DF312A4540
1318,Entire home/apt,Boston,Mission Hill,51,5.0,6,3.0,285.0,42.330851,-71.096554,0101000020E61000001213D4F02DC651C0A96C5853592A4540
1319,Entire home/apt,Boston,Roxbury,45,4.5,10,3.0,203.0,42.325553,-71.087057,0101000020E6100000D3F8855792C551C0AE0E80B8AB294540
1320,Entire home/apt,Boston,Back Bay,26,5.0,3,1.0,216.0,42.352579999999996,-71.07879100000001,0101000020E6100000060E68E90AC551C0A29C6857212D4540
1321,Entire home/apt,Boston,Beacon Hill,215,5.0,4,2.0,265.0,42.359866,-71.067201,0101000020E61000008B506C054DC451C09E78CE16102E4540
1322,Entire home/apt,Boston,Back Bay,63,5.0,2,1.0,245.0,42.354867999999996,-71.076509,0101000020E610000061360186E5C451C0CF328B506C2D4540
1323,Entire home/apt,Boston,South End,2,0.0,4,2.0,226.0,42.339252,-71.06477,0101000020E6100000C3F0113125C451C0228D0A9C6C2B4540
1324,Entire home/apt,Boston,Jamaica Plain,25,4.5,9,3.0,275.0,42.304131,-71.10504399999999,0101000020E61000000729780AB9C651C09259BDC3ED264540
1325,Entire home/apt,Boston,South Boston,2,0.0,5,2.0,220.0,42.332078,-71.055235,0101000020E61000000DA661F888C351C04DDC2A88812A4540
1326,Entire home/apt,Boston,Beacon Hill,62,4.5,2,0.0,209.0,42.357217999999996,-71.070502,0101000020E61000005E13D21A83C451C072C5C551B92D4540
1327,Entire home/apt,Boston,Beacon Hill,123,5.0,4,1.0,225.0,42.357638,-71.0657,0101000020E610000039D6C56D34C451C047E7FC14C72D4540
1328,Entire home/apt,Boston,Fenway,55,5.0,4,2.0,299.0,42.345667999999996,-71.104652,0101000020E6100000815D4D9EB2C651C00AA359D93E2C4540
1329,Entire home/apt,Boston,Beacon Hill,33,5.0,7,2.0,232.0,42.360817,-71.065517,0101000020E61000004015376E31C451C0A06B5F402F2E4540
1330,Entire home/apt,Boston,Fenway,2,0.0,4,2.0,268.0,42.350573,-71.090704,0101000020E610000073672618CEC551C028EE7893DF2C4540
1331,Entire home/apt,Boston,Roxbury,1,0.0,8,4.0,220.0,42.325532,-71.083501,0101000020E6100000BB0B941458C551C097E65608AB294540
